w, %
296.10, 0.005024057851673692
296.20, 0.004984476878249493
296.30, 0.00494487125662638
296.40, 0.004905241207099355
296.50, 0.004865586950011862
296.60, 0.004826397696728481
296.70, 0.004787184153197906
296.80, 0.00474794653496011
296.90, 0.004708685057602464
297.00, 0.004669399936759717
297.10, 0.0046303969995394375
297.20, 0.004591375578950781
297.30, 0.00455233586724531
297.40, 0.0045132780567171266
297.50, 0.004474202339702858
297.60, 0.004435907949440043
297.70, 0.00439759339185916
297.80, 0.0043592588470039925
297.90, 0.004320904494958269
298.00, 0.004282530515845641
298.10, 0.004244363566502714
298.20, 0.004206188095842526
298.30, 0.004168004240325448
298.40, 0.0041298121364423184
298.50, 0.004091611920714454
298.60, 0.004054489205725628
298.70, 0.004017354213357614
298.80, 0.003980207065233987
298.90, 0.00394304788300567
299.00, 0.0039058767883509205
299.10, 0.003869614327161891
299.20, 0.0038333393994525386
299.30, 0.003797052103808353
299.40, 0.003760752538837069
299.50, 0.003724440803168662
299.60, 0.0036893893025267952
299.70, 0.0036543204806716335
299.80, 0.003619234419997365
299.90, 0.0035841312029170408
1000,0
